spec,programText,verdict,verdictTest,task,tests
9a8bbfc9-d02c-4a4d-a6b6-0544e828d7a8,"a,b,c,d=[int(i) for i in input().split()]\nfor h in range(0,24):\n    for m in range(0,60):\n            m=(c*60+d-a*60-b)%60\n            h=(c*60+d-a*60-b)//60\nprint(h,m)",OK,9,4f8b54ae-eb36-4c4d-91da-256fc6302b91,10
9e2c8334-21fd-46c0-8baf-46f9e8cc01ce,"a=int(input())\ncount = 0\nnum = a\nwhile count < 5:\n	num += 1\n	mx = 0\n	mn = num + 1 \n	for i in range(2,int(num // 2)+1):\n		if num % i == 0:\n			mx = max(mx,i)\n			mn = min(mn,i)\n	M = mn + mx\n	if (M != num + 1) and (M % 10 == 8):\n		print(num, M)\n		count += 1",TL,2,d424177b-fd38-42f2-871e-63244e1e7a08,5
7d9750dc-f247-4db5-98c1-6d94adc1d70e,"a=int(input())\ncount = 0\nnum = a\nwhile count < 5:\n	num += 1\n	mx = 0\n	mn = num + 1 \n	for i in range(2,int(num // 2)+1):\n		if num % i == 0:\n			mx = max(mx,i)\n			mn = min(mn,i)\n	M = mn + mx\n	if (M != num + 1) and (M % 10 == 8):\n		print(num, M)\n		count += 1",OK,4,d424177b-fd38-42f2-871e-63244e1e7a08,5
2621a511-a091-4664-a95f-5b8894b26d88,"k, m, n = map(int, input().split())\nfrom math import *\nt=ceil(2*n/k)\nt=t*m\nprint(t)",WA,8,a4b90367-4dc9-4d5f-84d6-56245ea5afc4,10
cf447727-8ded-4feb-b8a9-88be6fa1781d,"k,n=map(int,input().split())\r\nx=0\r\na=[int(x)for x in input().split()]\r\nfor i in range(len(a)):\r\n    x+=a[i]-k\r\n    if x<0:\r\n        x=0\r\nprint(x)",OK,9,85b72f3a-191b-4d99-9207-6a82ed1e73c9,10
b6cfd679-25bc-4218-a216-249d2fac5cf9,"import math\nk, m, n = map(int, input().split())\n\na = n * 2\n\nif n <= k:\n    print(m * 2)\nelse:\n    print(math.ceil(a / k) * m)",OK,9,a4b90367-4dc9-4d5f-84d6-56245ea5afc4,10
60a2dabc-9f68-41cd-b525-58d5739e04fb,"a=int(input())\nmaska=0\nch=0\nsp=[]\nfor r in range(10):\n    maska=int('1'+str(r)+'21394')\n    if maska%a==0:\n            ch=maska//a\n            sp.append(maska)\n            \n    for i in range(10):\n        maska=int('1'+str(r)+'213900'+str(i)+'4')\n        if maska%a==0:\n            ch=maska//a\n            sp.append(maska)\n            \n    for i in range(100):\n        maska=int('1'+str(r)+'21390'+str(i)+'4')\n        if maska%a==0:\n            ch=maska//a\n            sp.append(maska)\n            \n    for i in range(1000):\n        maska=int('1'+str(r)+'2139'+str(i)+'4')\n        if maska%a==0:\n            ch=maska//a\n            sp.append(maska)\n            \nsp.sort()\nfor k in sp:\n    print(k,k//a)",OK,4,0e068baa-ec82-4085-84a0-c436b5832755,5
4373fd14-2b87-4a45-838f-d7d3a100ac51,"a=int(input())\nfor i in range(a,10**10,a):\n    if i%10==4 and str(i)[0]=='1' and str(i)[2:6]=='2139':\n        print(i,i//a)",OK,4,0e068baa-ec82-4085-84a0-c436b5832755,5
a3ff9c6b-d558-46e8-a381-912a3c090a47,"n=int(input())\nA,B,C=map(int,input().split())\nD,E,F=map(int,input().split())\nprint((n+1)*(A*D+B*E+C*F))",OK,9,c6175ed3-a33c-4dbf-8f71-6ef2f9e31411,10
7ae44e0f-dcf2-47d9-9810-cbbd1e7b829a,"n=int(input())\nA,B,C=map(int,input().split())\nD,E,F=map(int,input().split())\nprint((n+1)*(A*D+B*E+C*F))",OK,9,c6175ed3-a33c-4dbf-8f71-6ef2f9e31411,10
9ce1692b-6d17-4ea3-998a-d51def30afad,n=int(input())\nprint((n-1)*3),OK,9,fb76df8b-f50e-400b-aa83-29cd6b682372,10
c043f997-60a2-4638-a1aa-8245bf56b339,n=int(input())\nprint((n-1)*3),OK,9,fb76df8b-f50e-400b-aa83-29cd6b682372,10
68065d07-4bca-4cbf-a1a9-1d1400da37b1,"from math import *\nk,m,n = map(int,input().split())\nif k >= n:\n    print(m*2*n)\nelse:\n    print((ceil(n/k))*(m*2))",WA,2,a4b90367-4dc9-4d5f-84d6-56245ea5afc4,10
de83acd4-b2e7-41c3-a6a2-352294092ffb,"for i in range(int(input())):\n    n, m = map(int, input().split())\n    summ = 0\n    if n < m:\n        print(""NO"")\n    else:\n        for i in range(1, m + 1):\n            summ += i\n        if summ <= n:\n            if n - summ < 0:\n                print(""NO"")\n            else:\n                print(""YES"")",WA,2,c270a9c3-67af-4113-8e7d-a7a94792013d,10
5b9d17a9-e169-4f51-a7c4-0d435570ffd9,"from math import *\nk,m,n = map(int,input().split())\nif k >= n:\n    print(m*2*n)\nelse:\n    print((ceil(2*n/k))*m)",WA,8,a4b90367-4dc9-4d5f-84d6-56245ea5afc4,10
2234be2d-e785-4738-915e-f0d675cfbe65,"from math import *\nk,m,n = map(int,input().split())\nif k >= n:\n    print(m*2)\nelse:\n    print((ceil(2*n/k))*m)",OK,9,a4b90367-4dc9-4d5f-84d6-56245ea5afc4,10
ef56127d-24a1-4484-b878-6d7bfc90847b,"for i in range(int(input())):\n    n, m = map(int, input().split()) # n - апельсины m - друзья\n    summ = 0\n    if n < m:\n        print(""NO"")\n    else:\n        for i in range(1, m):\n            summ += i\n        if summ <= n:\n            if n - summ < 0:\n                print(""NO"")\n            else:\n                print(""YES"")",WA,2,c270a9c3-67af-4113-8e7d-a7a94792013d,10
a8923be8-66f2-4a4f-9d57-590aabaa28f8,"for i in range(int(input())):\n    n, m = map(int, input().split()) # n - апельсины # m - друзья\n\n    summ = 0\n\n    if n < m:\n        print(""NO"")\n    else:\n        for i in range(1, m):\n            summ += i\n        if summ <= n:\n            print(""YES"")\n        else:\n            print(""NO"")",OK,9,c270a9c3-67af-4113-8e7d-a7a94792013d,10
ae33f5d6-716d-4cf3-9429-459439f806b9,"k = int(input())\ns = 0\nfor i in range(k):\n    n,m = map(int,input().split())\n    if n > m:\n        if n%m == 0:\n            print('YES')\n    else:\n        for i in range(1,m):\n            s+=i\n        if s<=n:\n            print('YES')\n        else:\n            print('NO')",WA,2,c270a9c3-67af-4113-8e7d-a7a94792013d,10
aabfd62b-8e2c-4068-adad-852cb7c48485,"k = int(input())\ns = 0\nfor i in range(k):\n    n,m = map(int,input().split())\n    if n > m:\n        if n%m == 0:\n            print('YES')\n    else:\n        for i in range(m):\n            s+=i\n        if s<=n:\n            print('YES')\n        else:\n            print('NO')",WA,2,c270a9c3-67af-4113-8e7d-a7a94792013d,10
ad2fba82-8c5e-4d28-84fc-cbc932a0de93,"k = int(input())\ns = 0\nfor i in range(k):\n    n,m = map(int,input().split())\n    if n > m:\n        for i in range(1,m):\n            s+=i\n        if s<=n:\n            print('YES')\n        else:\n            print('NO')\n    else:\n        print('NO')",WA,2,c270a9c3-67af-4113-8e7d-a7a94792013d,10
a14527a4-ea55-40e2-8233-91052201c9de,for i in range(int(input())):\n    a = input()\n\n    counter = 0\n\n    if ord(a[0]) == 97 or ord(a[0]) == 104:\n        if int(a[1]) == 1 or int(a[1]) == 8:\n            counter += 2\n        elif int(a[1]) == 2 or int(a[1]) == 7:\n            counter += 3\n        else:\n            counter += 4\n    elif ord(a[0]) == 98 or ord(a[0]) == 103:\n        if int(a[1]) == 1 or int(a[1]) == 8:\n            counter += 3\n        elif int(a[1]) == 2 or int(a[1]) == 7:\n            counter += 4\n        else:\n            counter += 6\n    else:\n        if int(a[1]) == 1 or int(a[1]) == 8:\n            counter += 4\n        elif int(a[1]) == 2 or int(a[1]) == 7:\n            counter += 6\n        else:\n            counter += 8\n    print(counter),OK,9,e1980664-e539-436e-af4e-1dc094d9908f,10
e57fe992-9ebd-4b1b-a764-0acaf3512ea3,"k = int(input())\nfor i in range(k):\n    s = 0\n    n,m = map(int,input().split())\n    if n > m:\n        for i in range(1,m):\n            s+=i\n        if s<=n:\n            print('YES')\n        else:\n            print('NO')\n    else:\n        print('NO')",OK,9,c270a9c3-67af-4113-8e7d-a7a94792013d,10
1838211f-0e71-4717-bcd3-1d36b3d7cd0f,"a1, b1 = map(int, input().split())\na2, b2 = map(int, input().split())\na3, b3 = map(int, input().split())\n\n\nprint(a1 - a3, b1 - b2)",OK,9,bb8bf498-d02f-48f2-a15a-f8cc813a5c5f,10
70207ce1-0b40-4f4f-8864-98315e3af7f7,"a,b,c,d=map(int,input().split())\nr=((c*60+d)-(a*60+b))\nprint(r//60,r%60)",OK,9,4f8b54ae-eb36-4c4d-91da-256fc6302b91,10
2120e305-6d79-46d1-bcdb-09f48ebfd20f,"a,b,c,d=map(int,input().split())\nr=((c*60+d)-(a*60+b))\nprint(r//60,r%60)",OK,9,4f8b54ae-eb36-4c4d-91da-256fc6302b91,10
d894bc4f-bf14-445e-bf35-bb15ffd28c1d,"n = int(input())\nA,B,C = map(int, input().split())\nD,E,F = map(int, input().split())\nx = 0\ny = 0\nz = 0\nx = A * D\ny = B * E\nz = C * F\nprint((x + y + z)*n+(x + y + z))",OK,9,c6175ed3-a33c-4dbf-8f71-6ef2f9e31411,10
03e882e5-1848-45e2-ac24-96260049b86b,"a,b,c,d=map(int,input().split())\na=a*60+b\nc=c*60+d\nprint((c-a)//60,(c-a)%60)",OK,9,4f8b54ae-eb36-4c4d-91da-256fc6302b91,10
b283adb7-66d7-4026-8da3-b6ea1a39fde9,"k=int(input())\ns=0\nfor i in range(k):\n    a,b=map(int,input().split())\n    for n in range(1,b):\n        s+=n\n    if s<=a:\n        print(""YES"")\n    else:\n        print(""NO"")",WA,2,c270a9c3-67af-4113-8e7d-a7a94792013d,10
242fd3bd-4516-405b-9458-07025cf6a705,"k=int(input())\ns=0\nfor i in range(k):\n    a,b=map(int,input().split())\n    for n in range(1,b):\n        s+=n\n    if a>b and s<=a:\n        print(""YES"")\n    else:\n        print(""NO"")",WA,2,c270a9c3-67af-4113-8e7d-a7a94792013d,10
40e240f9-e3d5-4b91-8115-354ae03c3004,"k=int(input())\ns=0\nfor i in range(k):\n    a,b=map(int,input().split())\n    for n in range(1,b):\n        s+=n\n    if a>b and s<=a:\n        print(""YES"")\n    else:\n        print(""NO"")",WA,2,c270a9c3-67af-4113-8e7d-a7a94792013d,10
7eea691e-1f20-477a-8a25-f9c1723e698d,"k=int(input())\ns=0\nfor i in range(k):\n    a,b=map(int,input().split())\n    if a<=b :\n        print(""NO"")\n    else :\n        for n in range(1,b):\n            s+=n\n        if s<=a:\n            print(""YES"")\n        else:\n            print(""NO"")",WA,2,c270a9c3-67af-4113-8e7d-a7a94792013d,10
835f45f0-d3ff-4dfa-bd88-f88dfeffee3c,"k=int(input())\nfor i in range(k):\n    a,b=map(int,input().split())\n    if a<=b :\n        print(""NO"")\n    else :\n        s=0\n        for n in range(1,b):\n            s+=n\n        if s<=a:\n            print(""YES"")\n        else:\n            print(""NO"")",OK,9,c270a9c3-67af-4113-8e7d-a7a94792013d,10
b87edffe-1262-4299-99c2-75da53cd78ea,"k = int(input())\nfor i in range(k):\n    n, m = map(int, input().split())\n    if n < k:\n        print(""NO"")\n    else:\n        x = 0\n        for z in range(1, m):\n            x += z\n        if x <= n:\n            print(""YES"")\n        else:\n            print(""NO"")",OK,9,c270a9c3-67af-4113-8e7d-a7a94792013d,10
3b115f7c-f105-4973-94a0-a508cf99beca,"n=int,input()\na=[int(s) for s in input().split()]\nif len(a)%2==0:\n    n=len(a)\nelse:\n    n=len(a)-1\nfor i in range(0,n-1,2):\n    a[i],a[i+1]=a[i+1],a[i]\nfor i in range(len(a)):\n    print(a[i],end=' ')",OK,4,6671bab8-0e57-4f15-bc39-c933a2495f50,5
6fac07c1-28d7-42fa-a969-c1488d0bacae,"n=int(input())\na=list(map(int,input().split()))\nk=0\nfor i in range(1,len(a)-1):\n    if a[i]>a[i+1] and a[i]>a[i-1]:\n        k=k+1\nprint(k)",OK,5,efe1a482-a2db-4971-a769-8b60a0beaf64,6
8c12bf66-411a-4b72-b419-1c7438bed526,"n=int(input())\na=list(map(int,input().split()))\nk=1\nfor i in range(1,len(a)):\n    if a[i]!=a[i-1]:\n        k=k+1\nprint(k)",OK,5,1b689872-4b61-4615-a14e-24e7a0bcb1ba,6
8285f92e-781c-4769-8014-c7227038ac27,"n=int(input())\na=list(map(int,input().split()))\nprint(max(a))",OK,5,521b1be0-3bd5-45f4-94f5-dad4b82ad375,6
a0a22239-175f-4fe7-9470-9d042a990df1,"n=int(input())\na=list(map(int,input().split()))\nprint(min(a))",OK,5,7488edcd-5001-458e-955c-d220494cffde,6
9e3a3c62-62c8-4851-88c8-bb1a5c94cf99,"k, n = map(int, input().split())\narray = [int(s) for s in input().split()]\n\nr = 0\n\nfor item in array:\n    r += item\n    r -= k\n    if r < 0:\n        r = 0\nprint(r)",OK,9,85b72f3a-191b-4d99-9207-6a82ed1e73c9,10
7e09664e-daca-4142-9495-863eaf927436,"import math\r\nk,m,n=map(int,input().split())\r\nx=2*n\r\nif x<=k:\r\n    print(m*2)\r\nelse:\r\n    print(math.ceil(x/k)*m)",OK,9,a4b90367-4dc9-4d5f-84d6-56245ea5afc4,10
94b92522-c567-4666-9b13-d4da4761efd2,"k=int(input())\r\nx=1\r\ns=0\r\nfor i in range(k):\r\n    n,m=map(int,input().split())\r\n    if n<m:\r\n        print(""NO"")\r\n    else:\r\n        for j in range(m):\r\n            s+=x\r\n            x+=1\r\n        if s<n:\r\n            print(""YES"")\r\n        else:\r\n            print(""NO"")",WA,2,c270a9c3-67af-4113-8e7d-a7a94792013d,10
5586ddd2-97c7-4063-93ee-314b03de40de,"k, n = map(int,input().split())\na = [int(s) for s in input().split()]\ns = 0\nfor i in range(len(a)):\n    s += a[i] - k\n    if s<0:\n        s = 0\nprint(s)",OK,9,85b72f3a-191b-4d99-9207-6a82ed1e73c9,10
4abdcf44-7fa4-422b-8d26-1164759a4257,"k=int(input())\nfor i in range(k):\n    s=0\n    n,m=map(int,input().split())\n    if n<=m:\n        print(""NO"")\n    else:\n        for j in range(m):\n            s+=j\n        if s<=n:\n            print(""YES"")\n        else:\n            print(""NO"")",OK,9,c270a9c3-67af-4113-8e7d-a7a94792013d,10
699b679d-f723-464d-af7a-f847f75b53c3,x=input()\r\na=[]\r\ns=''\r\nfor i in range(len(x)):\r\n    a.append(ord(x[i])-97)\r\nfor i in range(len(a)-1):\r\n    while(a[i+1]<a[i]):\r\n        a[i+1]+=26\r\na=a[::-1]\r\nfor i in range(len(a)-1):\r\n    a[i]-=a[i+1]\r\na=a[::-1]\r\nif a[0]>4:\r\n    a[0]-=5\r\nelse:\r\n    a[0]+=21\r\nfor i in range(len(a)):\r\n    s+=str(chr(a[i]+97))\r\nprint(s),OK,9,c0ed6e9b-f602-4b3b-8aef-52dbb2485110,10
7464ed2e-33dc-44e7-93ba-328c209f9ed6,"string = input()\n\narr = []\narr1 = []\n\nfor i in range(len(string)):\n    arr.append(string[i])\n\nstring1 = ''\n\nfor i in range(len(arr)):\n    arr[i] = ord(arr[i])\n    if i == 0:\n        if arr[i] - 97 > 4:\n            arr[i] -= 5\n        else:\n            arr[i] += 21\n    else:\n        if arr[i] - 97 < 26:\n            while arr[i] < arr[i - 1]:\n                arr[i] += 26\n\n\narr[0] += 5\nfor i in range(len(arr)):\n    arr[i] -= 97\n\n\nfor i in range(len(arr)):\n    arr1.append(arr[i])\n\nfor i in range(1, len(arr)):\n    arr[i] -= arr1[i - 1]\n\nstring1 += chr(arr[0] + 97 - 5) \n\nfor i in range(1, len(arr)):\n    string1 += chr(arr[i] + 97)\n    \n\nprint(string1)",WA,5,c0ed6e9b-f602-4b3b-8aef-52dbb2485110,10
aef090c1-af67-469b-9ce1-d3bec577376e,"n = int(input())\nm2 = ['a1','h1','a8','h8']\nm3 = ['a2','a7','b1','b8','g1','g8','h2','h7']\nm4 = ['a3','a4','a5','a6','b2','b7','c1','c8','d1','d8','e1','e8','f1','f8','g2','g7','h3','h4','h5','h6']\nm6 = ['b3','b4','b5','b6','c2','c7','d2','d7','e2','e7','f2','f7','g3','g4','g5','g6']\nm8 = ['c3','c4','c5','c6','d3','d4','d5','d6','e3','e4','e5','e6','f3','f4','f5','f6']\nfor i in range(n):\n    a = input()\n    if a in m2:\n        print(2)\n    elif a in m3:\n        print(3)\n    elif a in m4:\n        print(4)\n    elif a in m6:\n        print(6)\n    else:\n        print(8)",OK,9,e1980664-e539-436e-af4e-1dc094d9908f,10
ec279db5-3008-4205-b497-0b2a56d1c54a,"n=int(input())\r\nk2=[""a1"",""a8"",""h1"",""h8""]\r\nk3=[""a2"",""a7"",""h2"",""h7"",""b1"",""b8"",""g1"",""g8""]\r\nk4=[""a3"",""a4"",""a5"",""a6"",""h3"",""h4"",""h5"",""h6"",""b2"",""b7"",""c1"",""c8"",""d1"",""d8"",""e1"",""e8"",""f1"",""f8"",""g2"",""g7""]\r\nk6=[""b3"",""b4"",""b5"",""b6"",""g3"",""g4"",""g5"",""g6"",""c2"",""c7"",""d2"",""d7"",""e2"",""e7"",""f2"",""f7""]\r\nk8=[""c3"",""c4"",""c5"",""c6"",""d3"",""d4"",""d5"",""d6"",""e3"",""e4"",""e5"",""e6"",""f3"",""f4"",""f5"",""f6""]\r\nfor i in range(n):\r\n    x=input()\r\n    if x in k2:\r\n        print(""2"")\r\n    elif x in k3:\r\n        print(""3"")\r\n    elif x in k4:\r\n        print(""4"")\r\n    elif x in k6:\r\n        print(""6"")\r\n    elif x in k8:\r\n        print(""8"")",OK,9,e1980664-e539-436e-af4e-1dc094d9908f,10
5c93afbd-6691-42f7-9abb-5511cdbd55aa,"k, m, n= map(int, input(). split())\nif n<=k:\n    q=m*2\nelif (2*n)%k==0:\n    q=((2*n)//k)*m\nelse:\n    q=(((2*n)//k)+1)*m\nprint(q)",OK,9,a4b90367-4dc9-4d5f-84d6-56245ea5afc4,10
04ef4746-3e78-4d77-bb97-15f9a0a3eb6c,"k,m,n=map(int,input().split())\nif n<=k:\n    print(m*2)\nelif (2*n)%k==0:\n    print(n//k*2*m)\nelse:\n    print(((2*n)//k+1)*m)",OK,9,a4b90367-4dc9-4d5f-84d6-56245ea5afc4,10
3e44fc5b-09ce-4bb6-9585-986f058013a0,"k, m, n= map(int, input(). split())\nif n<=k:\n    q=m*2\nelif 2*n%k==0:\n    q=2*n//k*m\nelse:\n    q=(2*n//k+1)*m\nprint(q)",OK,9,a4b90367-4dc9-4d5f-84d6-56245ea5afc4,10
389fc235-7b2c-4fe4-84b5-e2ad201f6d27,"k=int(input())\nfor i in range(k):\n    n,m=map(int,input().split())\n    s=(1+m)//2*m\n    if s>n:\n        print(""NO"")\n    else:\n        print(""YES"")",OK,9,c270a9c3-67af-4113-8e7d-a7a94792013d,10
a41820b4-fdbc-4ca0-b39b-6c4eb0f18a86,"k=int(input())\r\nfor i in range(k):\r\n    n,m=map(int,input().split())\r\n    s=(1+m)//2*m\r\n    if s>n:\r\n        print(""NO"")\r\n    else:\r\n        print(""YES"")",OK,9,c270a9c3-67af-4113-8e7d-a7a94792013d,10
7266305e-6750-4187-87ce-bfad05f41597,"k=int(input())\nfor i in range(k):\n    n, m=map(int, input(). split())\n    s=((1+m)//2)*m\n    if s>n:\n        print('NO')\n    else:\n        print('YES')",OK,9,c270a9c3-67af-4113-8e7d-a7a94792013d,10
5e852c6a-40cd-4985-9869-9a9f1e399e19,"a1,b1=map(int,input().split())\r\na2,b2=map(int,input().split())\r\na3,b3=map(int,input().split())\r\nc=b1-b2\r\nd=a1-a3\r\nprint(c,d)",WA,2,bb8bf498-d02f-48f2-a15a-f8cc813a5c5f,10
65d63b25-2948-4993-8871-8e72715f03aa,"a,b=map(int,input().split())\ny,i=map(int,input().split())\no,k=map(int,input().split())\nprint(a-o, b-i)",OK,9,bb8bf498-d02f-48f2-a15a-f8cc813a5c5f,10
3e08307e-266d-4921-ab45-a6cfe58ea612,"a1,b1=map(int,input().split())\na2,b2=map(int,input().split())\na3,b3=map(int,input().split())\nc=b1-b2\nd=a1-a3\nprint(d,c)",OK,9,bb8bf498-d02f-48f2-a15a-f8cc813a5c5f,10
6002d675-9012-4a32-839c-c2b04d0179db,"k,m,n = map(int, input().split())\nx = 0\nif k >=n:\n    print(m*2)\nelse:\n    x = n * 2 // k\n    if n * 2 % k != 0:\n        x += 1\n    print(m*x)",OK,9,a4b90367-4dc9-4d5f-84d6-56245ea5afc4,10
04a14da9-7cd7-4e6a-88d0-f93ef469c8a3,"k = int(input())\nfor i in range(k):\n    n,m = map(int, input().split())\n    s = m * (m-1) // 2\n    if (n-s)<m:\n        print('NO')\n    else:\n        print('YES')",OK,9,c270a9c3-67af-4113-8e7d-a7a94792013d,10
209672dc-8c76-48ec-b5a9-250a9668e708,"n,m = map(int,input().split())\np = 0\nx = [0] * (n + 2)\nfor i in range(n + 2):\n    x[i] = [0] * (m + 2)\nfor i in range (1, n+1):\n    x[i] = [0]+list(map(int,input().split())) + [0]\nfor i in range (1, n + 1):\n    for j in range (1, m + 1):\n        k=0\n        if x[i][j]>x[i-1][j]:\n            k+=1\n        if x[i][j]>x[i+1][j]:\n            k+=1\n        if x[i][j]>x[i][j -1]:\n            k+=1\n        if x[i][j]>x[i][j+1]:\n            k+=1\n        if k == 4:\n            p += 1\n\nprint(p)",OK,9,dd32efc4-7f8d-4180-b85e-a2c76a64a9f3,10
e762ea26-f7ca-44d2-9797-ea8c9a5d8adf,"x=int(input())\n\n\ndef ko(x):\n    sp=[]\n    for t in range(1,int(x**0.5)+1):\n        if x%t==0:\n            sp.append(t)\n            if t!=x//t:\n                sp.append(x//t)\n    sp.sort()\n    sp.reverse()\n    spf=[]\n    \n    spf=sp[1:3]\n    \n    return spf\nk=0\n\n\nfor i in range(x,x*10):\n    spd=ko(i)\n    if k==5:\n        break\n    if len(spd)==2:\n        \n        if sum(spd)<10000:\n            print(i,sum(spd))\n            k+=1",WA,4,b1cc81ce-a1cb-4d57-9438-fb792a698d9b,5
65a42ca8-bd27-4dea-82f9-db7500cec672,"x=int(input())\n\n\ndef ko(x):\n    sp=[]\n    for t in range(1,int(x**0.5)+1):\n        if x%t==0:\n            sp.append(t)\n            if t!=x//t:\n                sp.append(x//t)\n    sp.sort()\n    sp.reverse()\n    spf=[]\n    \n    spf=sp[1:3]\n    \n    return spf\nk=0\n\n\nfor i in range(x+1,x*10):\n    spd=ko(i)\n    if k==5:\n        break\n    if len(spd)==2:\n        \n        if sum(spd)<10000:\n            print(i,sum(spd))\n            k+=1",OK,4,b1cc81ce-a1cb-4d57-9438-fb792a698d9b,5
250c0c1c-bade-4479-a03a-a8f5a9de1ef0,"a=int(input())\nspo=[]\nk=0\ndef kd(x):\n    sp=[]\n    for y in range(1,int(x**0.5)+1):\n        if x%y==0:\n            sp.append(y)\n            if x//y!=y:\n                sp.append(x//y)\n    sp.sort()\n    sp.reverse()\n    return(sp)\nfor i in range(a+1,a*10):\n    spo=kd(i)\n    if k==5:\n        break\n    if len(spo)>3 and (spo[1]+spo[2])<10000:\n        k+=1\n        print(i,spo[1]+spo[2])",OK,4,b1cc81ce-a1cb-4d57-9438-fb792a698d9b,5
9d6f9ccc-5892-43a9-8d8d-d0f5329a4be0,"a=int(input())\nk=0\ndef kd(x):\n    sp=[]\n    for t in range(1,int(x**0.5)+1):\n        if x%t==0:\n            sp.append(t)\n            if x//t!=t:\n                sp.append(x//t)\n    sp.sort()\n    sp.reverse()\n    return(sp)\nspd=[]\nfor i in range(a+1,a*10):\n    spd=kd(i)\n    if k==5:\n        break\n    if len(spd)>3 and spd[1]+spd[2]<10000:\n        print(i,spd[1]+spd[2])\n        k+=1",OK,4,b1cc81ce-a1cb-4d57-9438-fb792a698d9b,5
584e4b67-b872-427f-98ea-8b8b96a82a82,"x=int(input())\n\n\ndef ko(x):\n    sp=[]\n    for t in range(1,int(x**0.5)+1):\n        if x%t==0:\n            sp.append(t)\n            if t!=x//t:\n                sp.append(x//t)\n    sp.sort()\n    \n    \n    return sp\nk=0\n\n\nfor i in range(x+1,x*10):\n    spd=ko(i)\n    if k==5:\n        break\n    if len(spd)>3 and (spd[1]+spd[-2])%10==8:\n        print(i,spd[1]+spd[-2])\n        k+=1",OK,4,d424177b-fd38-42f2-871e-63244e1e7a08,5
087e8f33-14b6-4675-955c-648de7c43221,"a=int(input())\nk=0\ndef kd(x):\n    sp=[]\n    for t in range(2,int(x**0.5)+1):\n        if x%t==0:\n            sp.append(t)\n            if x//t!=t:\n                sp.append(x//t)\n    sp.sort()\n    sp.reverse()\n    return(sp)\nspd=[]\nfor i in range(a+1,a*10):\n    spd=kd(i)\n    if k==5:\n        break\n    if len(spd)>=2 and (spd[0]+spd[-1])%10==8:\n        print(i,spd[0]+spd[-1])\n        k+=1",OK,4,d424177b-fd38-42f2-871e-63244e1e7a08,5
3ea1a935-426e-43f3-bf87-b01c77e54bb4,"a=int(input())\nspo=[]\nk=0\ndef kd(x):\n    sp=[]\n    for y in range(2,int(x**0.5)+1):\n        if x%y==0:\n            sp.append(y)\n            if x//y!=y:\n                sp.append(x//y)\n    sp.sort()\n    sp.reverse()\n    return(sp)\nfor i in range(a+1,a*10):\n    spo=kd(i)\n    if k==5:\n        break\n    if len(spo)>=2 and (spo[0]+spo[-1])%10==8:\n        k+=1\n        print(i,spo[0]+spo[-1])",OK,4,d424177b-fd38-42f2-871e-63244e1e7a08,5
