"task","code","generated"
"4d88fcc7-08f9-47c3-86d4-9f59b6f127fa","a=input()
ts,maxts=1,0
for i in range(len(a)-1):
    if (a[i]=='X' and a[i+1]=='Z' and a[i+2]=='Z' and a[i+3]=='Y'):
        ts+=2
        if maxts<ts:
            maxts=ts
        ts=1
    else:
        ts+=1
        if maxts<ts:
            maxts=ts
print(maxts)
","0.0"
"03a8a5e2-f2b8-4e7d-b0ec-acf8aaa72e29","strr=input()
k,maxk=1,0
for i in range(len(strr)-1):
    if (strr[i]=='K' and strr[i+1]=='L') or (strr[i]=='L' and strr[i+1]=='K'):
      k=1  
    else:
        k+=1
        if k>maxk:
           maxk=k
     
print(maxk)","0.0"
"03a8a5e2-f2b8-4e7d-b0ec-acf8aaa72e29","a=input()
k,mk=1,0
for i in range(len(a)-1):
    if (a[i]==""K"" and a[i+1]==""L"") or (a[i]==""L"" and a[i+1]==""K""):
        k=1
    else:
       k+=1
       if k>mk:
           mk=k
print(mk)","0.0"
"4d88fcc7-08f9-47c3-86d4-9f59b6f127fa","a=input()
k,mk=1,0
for i in range(len(a)-1):
    if  (a[i]=='X' and a[i+1]=='Z' and a[i+2]=='Z' and a[i+3]=='Y'):
        k=k+2
        if mk<k:
            mk=k
            k=1
    else:
        k+=1
        if mk<k:
            mk=k
        
print(mk)

            
            ","0.0"
"03a8a5e2-f2b8-4e7d-b0ec-acf8aaa72e29","a = input()
k = 1
maxk = 0
if a[len(a)-1] == 'L':
    a = a+'LK'
elif a[len(a)-1] == 'K':
    a = a+'KL'
else:
    a = a + 'KL'
for i in range(0,len(a)-1):
    if a[i]+a[i+1] != 'KL' and a[i]+a[i+1] != 'LK':
        k+=1
    else:
        if maxk < k:
            maxk = k
        k = 0


print(maxk)
","0.0"
"03a8a5e2-f2b8-4e7d-b0ec-acf8aaa72e29","a = input()
k = 1
maxk = 0
if a[len(a)-1] == 'L':
    a = a+'K'
elif a[len(a)-1] == 'K':
    a = a+'L'
else:
    a = a[:len(a)-1]
    a = a + 'KL'
for i in range(0,len(a)-1):
    if a[i]+a[i+1] != 'KL' and a[i]+a[i+1] != 'LK':
        k+=1
    else:
        if maxk < k:
            maxk = k
        k = 1


print(maxk)
","0.0"
"4e5b21c0-e86f-4eac-82b6-1a0d00ae4199","l = list(map(int, input().split()))
m, n =0, 0
for el in l:
  if el>m:
    m = el
for el in l:
  if el==m:
    n+=1
print(n)","0.0"
"4d88fcc7-08f9-47c3-86d4-9f59b6f127fa","p=input()
k=1
m=0
for i in range (len(p)-1):
       if p[i] == ""X"" and p[i + 1] == ""Z"" and p[i + 2] == ""Z"" and p[i + 3] == ""Y"":
              k=k+2
              if m<k:
                     m=k
              k=1
       else:
              k+=1
              if m<k:
                     m=k

print(m)","0.0"
"4d88fcc7-08f9-47c3-86d4-9f59b6f127fa","a = input()
maxk = 0
k = 1
for i in range(len(a) - 3):
    if a[i] == 'X' and a[i+1] == 'Z' and a[i+2] == 'Z' and a[i+3] == 'Y':
        k = 1
    else:
        k+=1
        if k+2>maxk:
            maxk = k+2
print(maxk)
            
","0.0"
"4d88fcc7-08f9-47c3-86d4-9f59b6f127fa","x=input()
s=3
maxs=0
for i in range(len(x)-3):
    if (x[i]=='X' and x[i+1]=='Z' and x[i+2]=='Z' and x[i+3]=='Y'):
        if maxs<s:
            maxs=s
            
        s=1
        
    

    else:
        s+=1
        if maxs<s:
            maxs=s
       
        
print(maxs)","0.0"
"4d88fcc7-08f9-47c3-86d4-9f59b6f127fa","strr=input()
k,maxk=1,0
for i in range(len(strr)-3):
    if (strr[i]=='X' and strr[i+1]=='Z' and strr[i+2]=='Z' and strr[i+3]=='Y'):
      if k+1>maxk:
           maxk=k+1
      k=1
    else:
        k+=1
        if k+2>maxk:
           maxk=k+2
     
print(maxk)","0.0"
"4d88fcc7-08f9-47c3-86d4-9f59b6f127fa","a=input()
k,mk=1,0
for i in range(len(a)-3):
    if (a[i]==""X"" and a[i+1]==""Z"" and a[i+2]==""Z"" and a[i+3]==""Y""):
        if k+1>mk:
                mk=k+1
        k=1
    else:
        k+=1
        if k+2>mk:
            mk=k+2
print(mk)","0.0"
"4d88fcc7-08f9-47c3-86d4-9f59b6f127fa","p=input()
k=1
m=0
for i in range (len(p)-1):
       if p[i] == ""X"" and p[i + 1] == ""Z"" and p[i + 2] == ""Z"" and p[i + 3] == ""Y"":
              k=k+2
              if m<k:
                     m=k
              k=1
       else:
              k+=1
              if m<k:
                     m=k

print(m)
","0.0"
"4d88fcc7-08f9-47c3-86d4-9f59b6f127fa","a=input()
k,mk=1,0
for i in range(len(a)-3):
    if  (a[i]=='X' and a[i+1]=='Z' and a[i+2]=='Z' and a[i+3]=='Y'):
        if k+1>mk:
             mk=k+1
        k=1
    
    else:
        k+=1
        if k+2>mk:
            mk=k+2
        
print(mk)

            
","0.0"
"4d88fcc7-08f9-47c3-86d4-9f59b6f127fa","x=input()
s=1
maxs=0
for i in range(len(x)-3):
    if (x[i]=='X' and x[i+1]=='Z' and x[i+2]=='Z' and x[i+3]=='Y'):
        if maxs<s+1:
            maxs=s+1
            
        s=1
        
    

    else:
        s+=1
        if maxs<s+2:
            maxs=s+2
       
        
print(maxs)
","0.0"
"4d88fcc7-08f9-47c3-86d4-9f59b6f127fa","a=input()
ts,maxts=1,0
for i in range(len(a)-1):
    if (a[i]=='X' and a[i+1]=='Z' and a[i+2]=='Z' and a[i+3]=='Y'):
        ts+=2
        if maxts<ts:
            maxts=ts
        ts=1
    else:
        ts+=1
        if maxts<ts:
            maxts=ts
print(maxts)
","0.0"
"4d88fcc7-08f9-47c3-86d4-9f59b6f127fa","a=input()
k,mk=1,0
for i in range(len(a)-3):
    if (a[i]==""X"" and a[i+1]==""Z"" and a[i+2]==""Z"" and a[i+3]==""Y""):
        k=1
    else:
        k+=1
        if k+2>mk:
            mk=k+2
print(mk)","0.0"
"4d88fcc7-08f9-47c3-86d4-9f59b6f127fa","strr=input()
k,maxk=1,0
for i in range(len(strr)-3):
    if (strr[i]=='X' and strr[i+1]=='Z' and strr[i+2]=='Z' and strr[i+3]=='Y'):
      k=1
    else:
        k+=1
        if k+2>maxk:
           maxk=k+2
     
print(maxk)","0.0"
"c0df7d49-26f5-451c-b44a-1e0bca60bca5","l = list(map(int, input().split()))
m, n =0, 0
for el in l:
  if el == 0:
    break
  n+=1
print(n)","0.0"
"33eb8e68-cf75-4892-b87b-97ceeee27d04","x,y=map(int,input().split())
if x==y:
    print(""0"")
elif x*y>0:
    print(x+y)
else:
    print(x*y)
            ","0.0"
"33eb8e68-cf75-4892-b87b-97ceeee27d04","x,y=map(int,input().split())
f=x*y
if x==y:
    print(""0"")
elif f>0:
    print(x+y)
else:
    print(f)","0.0"
"3d57ecc4-72d1-43f5-ae17-2cc26c570f11","x=int(input())
s=''
while x>0:
    s=s+str(x%10)
    x=x//10
print(int(s))","0.0"
"836710cd-fa04-4afc-9ed7-2652ed8894a3","x = input()
count = {}
count = {}
for i in range(1, len(x) - 1):
	if x[i - 1] == ""A"":
		if x[i] not in count:
			count[x[i]] = 1
		else:
			count[x[i]] += 1
print(max(count, key=lambda k: count[k]))","0.0"
"ddff994a-fbde-4c58-a91b-9e3a3872e088","s = input()
a = [0] * 26
maxi = 0
for i in range(1,len(s) - 1):
    if s[i-1] == s[i+1]:
        a[ord(s[i]) - 65] += 1
for i in range(26):
    if a[i] > maxi:
        maxi = a[i]
        index = i
print(chr(index + 65))","0.0"
"26acdc8d-1ff5-439b-81bd-00672786ec6d","n = list(map(int,input().split()))
for i in n:
    if n[len(n)-1] != 0:
        n.pop()
print(sum(n))

","0.0"
"836710cd-fa04-4afc-9ed7-2652ed8894a3","s=input()
sp=[]
for i in range(len(s)-1):
    if s[i]==""A"":
        sp.append(s[i+1])
sp=sorted(sp)
maxsim=""""
maxcount=0
count=1
for i in range(len(sp)-1):
    if sp[i]!=sp[i+1]:
        count=1
    else:
        count+=1
        if maxcount <count:
            maxcount=count
            maxsim=sp[i]
print(maxsim)","0.0"
"836710cd-fa04-4afc-9ed7-2652ed8894a3","s=input()
sp=[]
for i in range(len(s)-1):
       if s[i]=='A':
              sp.append(s[i+1])
sp=sorted(sp)
count,maxcount,maxsim=1,0,''
for i in range(len(sp)-1):
       if sp[i]!=sp[i+1]:
              count=1
       else:
              count+=1
              if maxcount<count:
                     maxcount=count
                     maxsim=sp[i]
print(maxsim)","0.0"
"836710cd-fa04-4afc-9ed7-2652ed8894a3","s = input()
sp = []
maxsimv = ''
maxcount = 0
count = 1
for i in range(len(s)-1):
    if s[i] == 'A':
        sp.append(s[i+1])
sp = sorted(sp)
for i in range(len(sp)-1):
    if sp[i] != sp[i+1]:
        count = 1
    else:
        count += 1
        if maxcount < count:
            maxcount = count
            maxsimv = sp[i]
print(maxsimv)
    ","0.0"
"836710cd-fa04-4afc-9ed7-2652ed8894a3","s=input()
sp=[]
maxsimv=''
maxcount=0
count=1
for i in range(len(s)-1):
    if s[i]=='A':
        sp.append(s[i+1])
sp=sorted(sp)
for p in range(len(sp)-1):
    if sp[p]!=sp[p+1]:
        count=1
    else:
        count+=1
        if maxcount<count:
            maxcount=count
            maxsimv=sp[p]
print(maxsimv)","0.0"
"836710cd-fa04-4afc-9ed7-2652ed8894a3","st=input()
spA=[0]*26
for i in range(len(st)-1):
    if st[i]=='A':
        spA[ord(st[i+1])-65]+=1
        maxB=65+spA.index(max(spA))
print(chr(maxB))","0.0"
"836710cd-fa04-4afc-9ed7-2652ed8894a3","s=input()
sp=[0]*26
for i in range(len(s)-1):
       if s[i]=='A':
              sp[ord(s[i+1])-65]+=1
print(chr(sp.index(max(sp))+65))","0.0"
"836710cd-fa04-4afc-9ed7-2652ed8894a3","s=input()
sp=[0]*26
for i in range(len(s)-1):
    if s[i]==""A"":
        sp[ord(s[i+1])-65]+=1
maxB=65+sp.index(max(sp))
print(chr(maxB))","0.0"
"836710cd-fa04-4afc-9ed7-2652ed8894a3","s=input()
sp=[0]*26
for i in range(len(s)-1):
    if s[i]=='A':
        sp[ord(s[i+1])-65]+=1
maxB=65+sp.index(max(sp))
print(chr(maxB))","0.0"
"836710cd-fa04-4afc-9ed7-2652ed8894a3","st = input()
sp = [0]*26
for i in range(len(st)-1):
    if st[i] == 'A':
        sp[ord(st[i+1])-65]+=1
print(chr(65+sp.index(max(sp))))
        
","0.0"
"836710cd-fa04-4afc-9ed7-2652ed8894a3","st = input()
spA = [0] * 26
for i in range(len(st) - 1):
    if st[i]=='A':
        spA[ord(st[i + 1])-65] += 1
maxB = 65 + spA.index(max(spA))
print(chr(maxB))
    ","0.0"
"836710cd-fa04-4afc-9ed7-2652ed8894a3","a=input()
spa=[0]*26
for  i in range(len(a)-1):
    if a[i]=='A':
        spa[ord(a[i+1])-65]+=1
        maxB=65+spa.index(max(spa))
print(chr(maxB))
","0.0"
"836710cd-fa04-4afc-9ed7-2652ed8894a3","st=input()
spA=[0]*26
for i in range(len(st)-1):
    if st[i]=='A':
        spA[ord(st[i+1])-65]+=1
        maxB=65+spA.index(max(spA))
print(chr(maxB))
","0.0"
"836710cd-fa04-4afc-9ed7-2652ed8894a3","st=input()
spA=[0]*26
for i in range(len(st)-1):
    if st[i]=='A':
        spA[ord(st[i+1])-65]+=1
        maxB=65+spA.index(max(spA))
print(chr(maxB))
","0.0"
"836710cd-fa04-4afc-9ed7-2652ed8894a3","st = input()
spA = [0] * 26
for i in range(len(st) - 1):
    if st[i]=='A':
        spA[ord(st[i + 1])-65] += 1
maxB = 65 + spA.index(max(spA))
print(chr(maxB))
    ","0.0"
"836710cd-fa04-4afc-9ed7-2652ed8894a3","s=input()
sp=[0]*26
for i in range(len(s)-1):
       if s[i]=='A':
              sp[ord(s[i+1])-65]+=1
print(chr(sp.index(max(sp))+65))","0.0"
"836710cd-fa04-4afc-9ed7-2652ed8894a3","st = input()
d = {}
for i in range(len(st)-1):
    if st[i] == 'A':
        if st[i+1] not in d:
            d[st[i+1]] = 1
        else:
            d[st[i+1]]+=1
print(max(d,key=lambda k:d[k]))
","0.0"
"836710cd-fa04-4afc-9ed7-2652ed8894a3","st=input()
d={}
for i in range(len(st)-1):
    if st[i]=='A':
        if st[i+1] not in d:
            d[st[i+1]]=1
        else:
            d[st[i+1]]+=1
print(max(d,key=lambda k:d[k]))
","0.0"
"836710cd-fa04-4afc-9ed7-2652ed8894a3","s=input()
d={}
for i in range(len(s)-1):
       if s[i]=='A':
              if s[i+1] not in d:
                     d[s[i+1]]=1
              else:
                    d[s[i+1]]+=1
print(max(d,key=lambda k:d[k]))","0.0"
"836710cd-fa04-4afc-9ed7-2652ed8894a3","s=input()
d={}
for i in range(len(s)-1):
    if s[i]==""A"":
        if s[i+1] not in d:
            d[s[i+1]]=1
        else:
            d[s[i+1]]+=1
print(max(d,key=lambda k:d[k]))","0.0"
"ddff994a-fbde-4c58-a91b-9e3a3872e088","st = input()
d = {}
for i in range(len(st)-2):
    if st[i] == st[i+2]:
        if st[i+1] not in d:
            d[st[i+1]] = 1
        else:
            d[st[i+1]]+=1
print(max(d,key=lambda k:d[k]))
","0.0"
"836710cd-fa04-4afc-9ed7-2652ed8894a3","a=input()
d={}
for  i in range(len(a)-1):
    if a[i]=='A':
        if a[i+1] not in d:
            d[a[i+1]]=1
        else:
            d[a[i+1]]+=1
print(max(d,key=lambda k:d[k]))","0.0"
"836710cd-fa04-4afc-9ed7-2652ed8894a3","st = input()
d = {}
for i in range(len(st)-1):
    if st[i] == 'A':
        if st[i + 1] not in d:
            d[st[i + 1]] = 1
        else:
            d[st[i+1]] += 1
print(max(d, key = lambda k : d [k]))","0.0"
"836710cd-fa04-4afc-9ed7-2652ed8894a3","a=input()
d={}
for  i in range(len(a)-1):
    if a[i]=='A':
        if a[i+1] not in d:
            d[a[i+1]]=1
        else:
            d[a[i+1]]+=1
print(max(d,key=lambda k:d[k]))","0.0"
"ddff994a-fbde-4c58-a91b-9e3a3872e088","s=input()
d={}
for i in range(len(s)-2):
    if s[i]==s[i+2]:
        if s[i+1] not in d:
            d[s[i+1]]=1
        else:
            d[s[i+1]]+=1
print(max(d,key=lambda k:d[k]))
","0.0"
"ddff994a-fbde-4c58-a91b-9e3a3872e088","s=input()
d={}
for i in range(len(s)-2):
       if s[i]==s[i+2]:
              if s[i+1] not in d:
                     d[s[i+1]]=1
              else:
                    d[s[i+1]]+=1
print(max(d,key=lambda k:d[k]))","0.0"
"ddff994a-fbde-4c58-a91b-9e3a3872e088","st=input()
d={}
for i in range(len(st)-2):
    if st[i]==st[i+2]:
        if st[i+1] not in d:
            d[st[i+1]]=1
        else:
            d[st[i+1]]+=1
print(max(d,key=lambda k:d[k]))","0.0"
"ddff994a-fbde-4c58-a91b-9e3a3872e088","st = input()
d = {}
for i in range(len(st)-2):
    if st[i] == st[i+2]:
        if st[i + 1] not in d:
            d[st[i + 1]] = 1
        else:
            d[st[i+1]] += 1
print(max(d, key = lambda k : d [k]))","0.0"
"ddff994a-fbde-4c58-a91b-9e3a3872e088","st=input()
d={}
for i in range(len(st)-2):
    if st[i]==st[i+2]:
        if st[i+1] not in d:
            d[st[i+1]]=1
        else:
            d[st[i+1]]+=1
print(max(d,key=lambda k:d[k]))","0.0"
"ddff994a-fbde-4c58-a91b-9e3a3872e088","a=input()
d={}
for  i in range(len(a)-2):
    if a[i]==a[i+2]:
        if a[i+1] not in d:
            d[a[i+1]]=1
        else:
            d[a[i+1]]+=1
print(max(d,key=lambda k:d[k]))
","0.0"
"ddff994a-fbde-4c58-a91b-9e3a3872e088","a=input()
d={}
for i in range(len(a)-2):
    if a[i]==a[i+2]:
        if a[i+1] not in d:
            d[a[i+1]]=1
        else:
            d[a[i+1]]+=1
print(max(d,key=lambda k:d[k]))
    
","0.0"
"540d34fd-8182-42ac-91f4-8951c353f470","st = input()
sp = list()
k,kA,maxk = 0,0,0
st = st+'E'
for i in range(len(st)):
    if st[i] == 'E':
        if kA >= 3:
            kA = 0
            if k > maxk:
                maxk = k
        k=0
    else:
        k+=1
        if st[i] == 'A':
            kA+=1

print(maxk)
","0.0"
"ba789162-5596-4059-9f45-f6dd0f6f65e5","n=int(input())
maxx = 0
for t in range(n):
    p = input()
    a = [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H"", ""I"", ""J"", ""K"", ""L"", ""M"", ""N"", ""O"", ""P"", ""Q"", ""R"", ""S"", ""T"", ""U"", ""V"", ""W"", ""X"", ""Y"", ""Z""]
    for i in a:
        if p.rfind(i) - p.find(i) > maxx and p.count(""A"") < 25:
            maxx = p.rfind(i) - p.find(i)
print(maxx)","0.0"
"ba789162-5596-4059-9f45-f6dd0f6f65e5","n=int(input())
max_s = 0
for i in range(n):
    p = input()
    if p.count('A') < 25:
        for j in range(len(p)-1):
            for q in range(j+1, len(p)):
                if p[j] == p[q]:
                    if abs(j - q) > max_s:
                        max_s = abs(j - q)
print(max_s)","0.0"
"1dfaf2a6-3a2f-4c32-b6a3-f6a752d20be4","n=int(input())
max_s = 0
for i in range(n):
    p = input()
    if p.count('G') < 25:
        for j in range(len(p)-1):
            for q in range(j+1, len(p)):
                if p[j] == p[q]:
                    if abs(j - q) > max_s:
                        max_s = abs(j - q)
print(max_s)","0.0"
"1dfaf2a6-3a2f-4c32-b6a3-f6a752d20be4","n=int(input())
maxx = 0
for t in range(n):
    p = input()
    a = [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H"", ""I"", ""J"", ""K"", ""L"", ""M"", ""N"", ""O"", ""P"", ""Q"", ""R"", ""S"", ""T"", ""U"", ""V"", ""W"", ""X"", ""Y"", ""Z""]
    for i in a:
        if p.rfind(i) - p.find(i) > maxx and p.count(""G"") < 25:
            maxx = p.rfind(i) - p.find(i)
print(maxx)","0.0"
"f56de6b0-e5eb-4ffb-b0c1-1e471b7f0b35","n=int(input())
countmax=100
mx=0
pmax=[]
for i in range(n):
    p = input()
    
    if p.count('G') < countmax:
        countmax=p.count('G')
        pmax=p
          
count = {}
for i in range(1, len(pmax)):
    if pmax[i] not in count:
        count[pmax[i]] = 1
    else:
        count[pmax[i]] += 1

count=dict(sorted(count.items()))
print(max(reversed(count), key=lambda k: count[k]))","0.0"
"ba789162-5596-4059-9f45-f6dd0f6f65e5","n = int(input())
r,rmax = 0,0
for i in range(n):
    st = input()
    if st.count('A') < 25:
        for j in range(len(st)-1):
            for v in range(j+1,len(st)):
                if st[j] == st[v]:
                    r = abs(v-j)
                    if r > rmax:
                        rmax = r
print(rmax)
","0.0"
"ba789162-5596-4059-9f45-f6dd0f6f65e5","n=int(input())
mk=0
for i in range(n):
    st=input()
    if st.count('A')<25:
        for j in range(len(st)-1):
            for v in range(j+1,len(st)):
                if st[j]==st[v]:
                    if (v-j)>mk:
                        mk=(v-j)
print(mk)
","0.0"
"ba789162-5596-4059-9f45-f6dd0f6f65e5","n=int(input())
maxk=0
for i in range(n):
       st=input()
       if st.count('A')<25:
              for j in range(len(st)-1):
                     for v in range(j+1,len(st)):
                            if st[j]==st[v]:
                                   if (v-j)>maxk:
                                          maxk=v-j
print(maxk)","0.0"
"1dfaf2a6-3a2f-4c32-b6a3-f6a752d20be4","n=int(input())
maxk=0
for i in range(n):
       st=input()
       if st.count('G')<25:
              for j in range(len(st)-1):
                     for v in range(j+1,len(st)):
                            if st[j]==st[v]:
                                   if (v-j)>maxk:
                                          maxk=v-j
print(maxk)","0.0"
"1dfaf2a6-3a2f-4c32-b6a3-f6a752d20be4","n = int(input())
r,rmax = 0,0
for i in range(n):
    st = input()
    if st.count('G') < 25:
        for j in range(len(st)-1):
            for v in range(j+1,len(st)):
                if st[j] == st[v]:
                    r = abs(v-j)
                    if r > rmax:
                        rmax = r
print(rmax)
","0.0"
"1dfaf2a6-3a2f-4c32-b6a3-f6a752d20be4","n=int(input())
mk=0
for i in range(n):
    st=input()
    if st.count('G')<25:
        for j in range(len(st)-1):
            for v in range(j+1,len(st)):
                if st[j]==st[v]:
                    if (v-j)>mk:
                        mk=(v-j)
print(mk)

","0.0"
"1dfaf2a6-3a2f-4c32-b6a3-f6a752d20be4","n=int(input())
mk=0
a=['A','B','C','D','E','F','G','H','I','J','K','L','M','N','O','P','Q','R','V','W','X','Y','U','Z','S','T']
for i in range(n):
    st=input()
    if st.count('G')<25:
        for j in st:
            if (st.rfind(j))-(st.find(j))>mk:
                mk=st.rfind(j)-st.find(j)
print(mk)
","0.0"
"1dfaf2a6-3a2f-4c32-b6a3-f6a752d20be4","n=int(input())
maxk=0
a=['A','B','C','D','E','F','G','H','I','J','K','L','M','N','O','P','Q','R','V','W','X','U','Y','Z','S','T']
for i in range(n):
       st=input()
       if st.count('G')<25:
              for j in a:
                     if (st.rfind(j)-st.find(j))>maxk:
                            maxk=st.rfind(j)-st.find(j)
print(maxk)","0.0"
"ba789162-5596-4059-9f45-f6dd0f6f65e5","n=int(input())
mk=0
a=['A','B','C','D','E','F','G','H','I','J','K','L','M','N','O','P','Q','R','V','W','X','Y','U','Z','S','T']
for i in range(n):
    st=input()
    if st.count('A')<25:
        for j in st:
            if (st.rfind(j))-(st.find(j))>mk:
                mk=st.rfind(j)-st.find(j)
print(mk)
","0.0"
"f56de6b0-e5eb-4ffb-b0c1-1e471b7f0b35","n=int(input())
maxc=0
mink=10**9
for i in range(n):
       st=input()
       if st.count('G')<mink:
              mink=st.count('G')
              stmink=st


d={}

for i in range(len(stmink)-1):
       if stmink[i+1] not in d:
              d[stmink[i+1]]=1
       else:
              d[stmink[i+1]]+=1


d=dict(sorted(d.items(), reverse=True))
print(max(d,key=lambda k:d[k]))","0.0"
"f56de6b0-e5eb-4ffb-b0c1-1e471b7f0b35","n=int(input())
mk=0
nk=10**9
for i in range(n):
    st=input()
    if st.count('G')<nk:
        nk=st.count('G')
        stmin=st
d={}
for j in range(len(stmin)-1):
    if stmin[j+1] not in d:
        d[stmin[j+1]]=1
    else:
        d[stmin[j+1]]+=1
d=dict(sorted(d.items(),reverse=True))
print(max(d,key=lambda k:d[k]))

","0.0"
"f56de6b0-e5eb-4ffb-b0c1-1e471b7f0b35","n = int(input())
mink = 10**9
stmin = ''
for i in range(n):
    st = input()
    for j in range(len(st)):
        if st.count('G') < mink:
            mink = st.count('G')
            stmin = st
a = list('ABCDEFGHIJKLMNOPQRSTUVWXYZ')
maxk = 0
for j in a:
    if stmin.count(j) >= maxk:
        maxk = stmin.count(j)
        sim = j
print(sim)

","0.0"
