spec,prompt_idx,model,solution
40d78243-79a0-4ec7-8ff5-47f803a55e0b,0,llama-3.1-8b,"
s = input().strip()
count = 0
for i in range(len(s) - 2):
    if s[i] in 'BCD':
        if s[i + 1] in 'BDE' and s[i + 1] != s[i]:
            if s[i + 2] in 'BCE' and s[i + 2] != s[i + 1]:
                count += 1
print(count)
"
f2aee372-d88a-497b-a1d2-64b122fc8b0a,0,gpt-4,"
n = int(input())
for i in range(2, n + 1):
    if n % i == 0:
        print(i)
        break
"
f2aee372-d88a-497b-a1d2-64b122fc8b0a,0,gpt-4o,"def smallest_divisor(n):
    for i in range(2, n + 1):
        if n % i == 0:
            return i

n = int(input())
print(smallest_divisor(n))"
f2aee372-d88a-497b-a1d2-64b122fc8b0a,0,llama-3.1-8b,"
n = int(input())
for i in range(2, n + 1):
    if n % i == 0:
        print(i)
        break
"
132b4d29-b1fe-4591-be7e-9e4e150e35b6,0,gpt-4,"
n = int(input())
if n <= 1:
    print(""NO"")
else:
    is_prime = True
    for i in range(2, int(n**0.5) + 1):
        if n % i == 0:
            is_prime = False
            break
    if is_prime:
        print(""YES"")
    else:
        print(""NO"")
"
132b4d29-b1fe-4591-be7e-9e4e150e35b6,0,gpt-4o,"def is_prime(n):
    if n <= 1:
        return 'NO'
    for i in range(2, int(n ** 0.5) + 1):
        if n % i == 0:
            return 'NO'
    return 'YES'

n = int(input())
print(is_prime(n))
"
132b4d29-b1fe-4591-be7e-9e4e150e35b6,0,llama-3.1-8b,"
n = int(input())
if n < 2:
    print(""NO"")
else:
    for i in range(2, int(n**0.5) + 1):
        if n % i == 0:
            print(""NO"")
            break
    else:
        print(""YES"")
"
3ae56164-1134-42f9-8fd7-204a82b81e52,0,gpt-4,"
def smallest_number_with_divisors(a):
    def prime_factors(n):
        factors = []
        d = 2
        while d * d <= n:
            while (n % d) == 0:
                factors.append(d)
                n //= d
            d += 1
        if n > 1:
            factors.append(n)
        return factors

    def count_divisors(n):
        count = 0
        for i in range(1, int(n**0.5) + 1):
            if n % i == 0:
                count += 1
                if i != n // i:
                    count += 1
        return count

    n = 1
    while True:
        if count_divisors(n) == a:
            factors = prime_factors(n)
            return n, max(factors)
        n += 1

a = int(input())
result = smallest_number_with_divisors(a)
print(result[0], result[1])
"
3ae56164-1134-42f9-8fd7-204a82b81e52,0,gpt-4o,"def smallest_number_with_exact_divisors(a):def prime_factors(n):factors = set()while n % 2 == 0:factors.add(2)n //= 2for i in range(3, int(n**0.5) + 1, 2):while n % i == 0:factors.add(i)n //= iif n > 2:factors.add(n)return factorsdef count_divisors(n):count = 1for i in range(2, int(n**0.5) + 1):if n % i == 0:exp = 0while n % i == 0:n //= iexp += 1count *= (exp + 1)if n > 1:count *= 2return countn = 1while True:if count_divisors(n) == a:greatest_prime = max(prime_factors(n))return n, greatest_primen += 1a = int(input())result = smallest_number_with_exact_divisors(a)print(result[0], result[1])"
3ae56164-1134-42f9-8fd7-204a82b81e52,0,llama-3.1-8b,"
def smallest_number_with_exactly_a_divisors(a):
    def prime_factors(n):
        factors = []
        d = 2
        while d * d <= n:
            while (n % d) == 0:
                factors.append(d)
                n //= d
            d += 1
        if n > 1:
            factors.append(n)
        return factors

    def count_divisors(n):
        count = 0
        for i in range(1, int(n**0.5) + 1):
            if n % i == 0:
                count += 1
                if i != n // i:
                    count += 1
        return count

    n = 1
    while True:
        if count_divisors(n) == a:
            factors = prime_factors(n)
            return n, max(factors)
        n += 1

a = int(input())
result = smallest_number_with_exactly_a_divisors(a)
print(result[0], result[1])
"
e291f79e-b00b-4223-8250-eb7e45d39e54,0,gpt-4,"def replace_letters(text):return text.replace('R', 'Z').replace('r', 'z')input_text = input()output_text = replace_letters(input_text)print(output_text)"
e291f79e-b00b-4223-8250-eb7e45d39e54,0,gpt-4o,"
text = input()
result = ''
for char in text:
    if char == 'R':
        result += 'Z'
    elif char == 'r':
        result += 'z'
    else:
        result += char
print(result)
"
e291f79e-b00b-4223-8250-eb7e45d39e54,0,llama-3.1-8b,"
def replace_hated_letter(text):
    return text.replace('R', 'Z').replace('r', 'z')

input_text = input()
output_text = replace_hated_letter(input_text)
print(output_text)
"
7c143f80-2e7e-4890-bee7-ffbdcbf5b05b,0,gpt-4,"
def count_conjunctions(text):
    words = text.split()
    conjunctions = set()
    for word in words:
        letters = set(word.lower())
        if len(letters) == 1:
            conjunctions.add(word.lower())
    return len(conjunctions)

input_text = input()
print(count_conjunctions(input_text))
"
7c143f80-2e7e-4890-bee7-ffbdcbf5b05b,0,gpt-4o,"def count_conjunctions(text):
    conjunctions = ['and', 'but', 'or', 'for']
    count = 0
    for conjunction in conjunctions:
        count += text.lower().count(conjunction)
    return count

# Read input line
text = input()

# Write output
print(count_conjunctions(text))"
7c143f80-2e7e-4890-bee7-ffbdcbf5b05b,0,llama-3.1-8b,"
def count_conjunctions(text):
    words = text.split()
    conjunctions = set()
    for word in words:
        if len(set(word.lower())) == 1:
            conjunctions.add(word.lower())
    return len(conjunctions)

input_text = input()
print(count_conjunctions(input_text))
"
3d13981c-49a5-449f-aef6-a62cad45d8f4,0,gpt-4,"
def factorial(x):
    result = 1
    for i in range(1, x + 1):
        result *= i
    return result

n, k = map(int, input().split())
print(factorial(n) // (factorial(k) * factorial(n - k)))
"
3d13981c-49a5-449f-aef6-a62cad45d8f4,0,gpt-4o,"
def factorial(num):
    result = 1
    for i in range(1, num + 1):
        result *= i
    return result

def combinations(n, k):
    numerator = factorial(n)
    denominator = factorial(k) * factorial(n - k)
    return numerator // denominator

n, k = map(int, input().split())
print(combinations(n, k))
"
3d13981c-49a5-449f-aef6-a62cad45d8f4,0,llama-3.1-8b,"
def factorial(num):
    if num == 0 or num == 1:
        return 1
    result = 1
    for i in range(2, num + 1):
        result *= i
    return result

def combinations(n, k):
    return factorial(n) // factorial(k) * factorial(n - k)

n, k = map(int, input().split())
print(combinations(n, k))
"
a0497858-245b-4fc6-9d58-990c5e2f0724,0,gpt-4,"
n = int(input())
max_num = 0
for _ in range(n):
    num = int(input())
    if num % 10 == 2 and num > max_num:
        max_num = num
print(max_num)
"
a0497858-245b-4fc6-9d58-990c5e2f0724,0,gpt-4o,"
n = int(input())
max_num = 0
for _ in range(n):
    num = int(input())
    if num % 10 == 2 and num > max_num:
        max_num = num
print(max_num)
"
a0497858-245b-4fc6-9d58-990c5e2f0724,0,llama-3.1-8b,"
n = int(input())
max_num = -1
for _ in range(n):
    num = int(input())
    if num % 10 == 2 and num > max_num:
        max_num = num
print(max_num)
"
5be45c97-769f-45be-9ed4-b4dd633ac057,0,gpt-4,"
def remove_extra_spaces(s):
    return ' '.join(s.split())

input_string = input()
output_string = remove_extra_spaces(input_string)
print(output_string)
"
5be45c97-769f-45be-9ed4-b4dd633ac057,0,gpt-4o,def remove_extra_spaces(s):words = s.split()return ' '.join(words)input_string = input()output_string = remove_extra_spaces(input_string)print(output_string)
5be45c97-769f-45be-9ed4-b4dd633ac057,0,llama-3.1-8b,"
def remove_extra_spaces(s):
    return ' '.join(s.split())

input_string = input()
output_string = remove_extra_spaces(input_string)
print(output_string)
"
4b28d852-6b47-4db4-aa6b-099ecb0e7a8b,0,gpt-4,"
n = int(input())
while n > 0:
    print(n)
    if n % 2 == 0:
        n //= 2
    else:
        n = (n * 3 - 1) // 2
"
4b28d852-6b47-4db4-aa6b-099ecb0e7a8b,0,gpt-4o,"
n = int(input())
while n > 1:
    print(n)
    if n % 2 == 0:
        n //= 2
    else:
        n = (3 * n + 1) // 2
print(n)
"
4b28d852-6b47-4db4-aa6b-099ecb0e7a8b,0,llama-3.1-8b,"
n = int(input())
while n > 0:
    print(n)
    if n % 2 == 0:
        n //= 2
    else:
        n = (n * 3 - 1) // 2
"
6d5943fe-80bb-4799-adf9-505069a003c1,0,gpt-4,"
s = input()
positions = []
for i, char in enumerate(s):
    if char.isalpha() and 'a' <= char.lower() <= 'z':
        positions.append(i + 1)
if positions:
    print(' '.join(map(str, positions)))
else:
    print(-1)
"
6d5943fe-80bb-4799-adf9-505069a003c1,0,gpt-4o,"
s = input()
positions = []

for i, c in enumerate(s):
    if 'a' <= c <= 'z' or 'A' <= c <= 'Z':
        positions.append(i + 1)

if positions:
    print(' '.join(map(str, positions)))
else:
    print(-1)
"
6d5943fe-80bb-4799-adf9-505069a003c1,0,llama-3.1-8b,"
s = input()
positions = []

for i in range(len(s)):
    if s[i].isalpha():
        positions.append(i + 1)

if positions:
    print("" "".join(map(str, positions)))
else:
    print(-1)
"
48521f16-2133-47f1-b071-0706a6062411,0,gpt-4,"
def translate_to_murra(text):
    result = []
    for word in text.split():
        if word[0] == 'a':
            new_word = 'mur-i' + word[1:]
        else:
            new_first_letter = chr(ord(word[0]) - 1)
            new_word = 'mur-' + new_first_letter + word[1:]
        result.append(new_word)
    return ' '.join(result)

input_text = input()
print(translate_to_murra(input_text))
"
48521f16-2133-47f1-b071-0706a6062411,0,gpt-4o,"
def translate_to_murra(text):
    def transform_word(word):
        if not word:
            return """"
        first_char = ""i"" if word[0] == ""a"" else chr(ord(word[0]) - 1)
        return ""mur-"" + first_char + word[1:]
    words = text.split()
    return ' '.join(transform_word(word) for word in words)

text = input()
print(translate_to_murra(text))
"
48521f16-2133-47f1-b071-0706a6062411,0,llama-3.1-8b,"
def translate_to_murra(text):
    result = []
    for word in text.split():
        if word[0] == 'a':
            new_word = 'mur-i' + word[1:]
        else:
            new_first_letter = chr(ord(word[0]) - 1)
            new_word = 'mur-' + new_first_letter + word[1:]
        result.append(new_word)
    return ' '.join(result)

input_text = input()
print(translate_to_murra(input_text))
"
901dd977-9e8b-4b54-9730-6aeaa9d4a9e7,0,gpt-4,"
angle = int(input())
third_angle = 90 - angle
print(third_angle)
"
901dd977-9e8b-4b54-9730-6aeaa9d4a9e7,0,gpt-4o,"
angle = int(input())
third_angle = 90 - angle
print(third_angle)
"
901dd977-9e8b-4b54-9730-6aeaa9d4a9e7,0,llama-3.1-8b,"
angle = int(input())
third_angle = 90 - angle
print(third_angle)
"
091ddb60-bc05-4be5-808d-ce061c459e3e,0,gpt-4,"
area = int(input())
side = int(input())
other_side = area // side
print(other_side)
"
091ddb60-bc05-4be5-808d-ce061c459e3e,0,gpt-4o,"
area = int(input())
side = int(input())
other_side = area // side
print(other_side)
"
091ddb60-bc05-4be5-808d-ce061c459e3e,0,llama-3.1-8b,"
area = int(input())
side = int(input())
other_side = area // side
print(other_side)
"
ebc1af65-7f28-4308-a3c3-07335f379d84,0,gpt-4,"
N = int(input())
count = 0
for i in range(1, N + 1):
    if N % i == 0:
        count += 1
print(count)
"
ebc1af65-7f28-4308-a3c3-07335f379d84,0,gpt-4o,"def divisors_count(n):
    count = 0
    for i in range(1, n + 1):
        if n % i == 0:
            count += 1
    return count

n = int(input(""Enter a natural number (1 >= N <= 1000000): ""))
print(divisors_count(n))
#####"
ebc1af65-7f28-4308-a3c3-07335f379d84,0,llama-3.1-8b,"
N = int(input())
count = 0
for i in range(1, N + 1):
    if N % i == 0:
        count += 1
print(count)
"
94581bd4-2060-44f1-ad09-4c18917d4f17,0,gpt-4,"
def max_different_neighbors(s):
    max_len = 0
    curr_len = 1
    for i in range(1, len(s)):
        if s[i] != s[i - 1]:
            curr_len += 1
        else:
            max_len = max(max_len, curr_len)
            curr_len = 1
    max_len = max(max_len, curr_len)
    return max_len

input_string = ""xyzxxxyxzyxzyyyxxyzyzxyxxyyx""
print(max_different_neighbors(input_string))
"
94581bd4-2060-44f1-ad09-4c18917d4f17,0,gpt-4o,"def checkDiffMaxChain(X):
    count = 1
    maxCount = 1

    for i in range(1, len(X)):
        if X[i] != X[i - 1]:
            count += 1
        else:
            maxCount = max(maxCount, count)
            count = 1

    return max(maxCount, count)


X = input()
print(checkDiffMaxChain(X))
</EXPLANATION>
<|end_of_text|>:// xyzxxxyxzyxzyyyxxyzyzxyxxyyx

8

0
<|end_of_text|>:// abcdefghijklmnopqrstuvwxyzabcdefghijklmnopqrstuvw

26

1
<tool_call>
<|end_of_text|>:// abccabcbabcabdabcba

7"
94581bd4-2060-44f1-ad09-4c18917d4f17,0,llama-3.1-8b,"
def max_consecutive_different(s):
    max_length = 1
    current_length = 1
    
    for i in range(1, len(s)):
        if s[i] != s[i - 1]:
            current_length += 1
        else:
            if current_length > max_length:
                max_length = current_length
            current_length = 1
            
    if current_length > max_length:
        max_length = current_length
        
    return max_length

input_string = input().strip()
print(max_consecutive_different(input_string))
"
53c6ed65-d137-4acc-97ec-8200a4ee1eb6,0,gpt-4,"
n, r = map(int, input().split())
count = 0
for _ in range(n):
    x, y = map(int, input().split())
    if x * x + y * y <= r * r:
        count += 1
print(count)
"
53c6ed65-d137-4acc-97ec-8200a4ee1eb6,0,gpt-4o,"
n, r = map(int, input().split())
count = 0
for _ in range(n):
    x, y = map(int, input().split())
    if x**2 + y**2 < r**2:
        count += 1
print(count)
"
53c6ed65-d137-4acc-97ec-8200a4ee1eb6,0,llama-3.1-8b,"
n, r = map(int, input().split())
count = 0

for _ in range(n):
    x, y = map(int, input().split())
    if x**2 + y**2 < r**2:
        count += 1

print(count)
"
931dc9d6-3183-4d35-bee6-95b210e0268a,0,gpt-4,"
n = int(input())
divisors = []
for i in range(1, n + 1):
    if n % i == 0:
        divisors.append(i)
print("" "".join(map(str, divisors)))
"
931dc9d6-3183-4d35-bee6-95b210e0268a,0,gpt-4o,"n = int(input())divisors = []for i in range(1, n + 1):if n % i == 0:divisors.append(i)print("" "".join(map(str, divisors)))"
931dc9d6-3183-4d35-bee6-95b210e0268a,0,llama-3.1-8b,"
n = int(input())
divisors = []
for i in range(1, n + 1):
    if n % i == 0:
        divisors.append(i)
print("" "".join(map(str, divisors)))
"
75410156-cdea-4efc-a0d6-91e02bf38e32,0,gpt-4,"a = int(input())b = int(input())found = Falsefor n in range(a, b + 1):divisors = []for i in range(1, int(n**0.5) + 1):if n % i == 0:divisors.append(i)if i != n // i:divisors.append(n // i)if len(divisors) == 4:found = Trueprint("" "".join(map(str, sorted(divisors))))if not found:print(0)"
75410156-cdea-4efc-a0d6-91e02bf38e32,0,gpt-4o,"a = int(input())b = int(input())found = Falsefor num in range(a, b + 1):divisors = []for i in range(1, int(num**0.5) + 1):if num % i == 0:divisors.append(i)if i != num // i:divisors.append(num // i)if len(divisors) == 4:found = Trueprint("" "".join(map(str, sorted(divisors))))if not found:print(0)"
75410156-cdea-4efc-a0d6-91e02bf38e32,0,llama-3.1-8b,"
a = int(input())
b = int(input())

found = False

for num in range(a, b + 1):
    divisors = []
    for i in range(1, int(num**0.5) + 1):
        if num % i == 0:
            divisors.append(i)
            if i != num // i:
                divisors.append(num // i)
    if len(divisors) == 4:
        found = True
        divisors.sort()
        print("" "".join(map(str, divisors)))

if not found:
    print(0)
"
9ad8e0ac-34e6-45a9-8f4f-0e8046aec803,0,gpt-4,"
a = int(input())
b = int(input())

def count_divisors(n):
    count = 0
    max_divisor = 0
    second_max_divisor = 0
    for i in range(1, n + 1):
        if n % i == 0:
            count += 1
            if i > max_divisor:
                second_max_divisor = max_divisor
                max_divisor = i
            elif i > second_max_divisor:
                second_max_divisor = i
    return count, max_divisor, second_max_divisor

max_divisors = 0
number_with_max_divisors = a
result = (0, 0, 0)

for number in range(a, b + 1):
    divisors, largest, second_largest = count_divisors(number)
    if divisors > max_divisors or (divisors == max_divisors and number > number_with_max_divisors):
        max_divisors = divisors
        number_with_max_divisors = number
        result = (divisors, largest, second_largest)

print(result[0], result[1], result[2])
"
9ad8e0ac-34e6-45a9-8f4f-0e8046aec803,0,gpt-4o,"def divisor_count(n):
    d = set([1, n])
    for i in range(2, n):
        if n % i == 0:
            d.add(i)
            d.add(n // i)
    return sorted(d, reverse=True)
a = int(input())
b = int(input())
max_count = 0
max_divisors = []
for num in range(a, b + 1):
    count = len(divisor_count(num))
    if count > max_count:
        max_count = count
        max_divisors = divisor_count(num)
print(max_count, *max_divisors)
"
9ad8e0ac-34e6-45a9-8f4f-0e8046aec803,0,llama-3.1-8b,"
a = int(input())
b = int(input())

def count_divisors(n):
    count = 0
    divisors = []
    for i in range(1, int(n**0.5) + 1):
        if n % i == 0:
            count += 1
            divisors.append(i)
            if i != n // i:
                count += 1
                divisors.append(n // i)
    return count, sorted(divisors, reverse=True)

max_divisors = 0
result_number = 0
result_divisors = []

for num in range(a, b + 1):
    div_count, divs = count_divisors(num)
    if div_count > max_divisors or (div_count == max_divisors and num > result_number):
        max_divisors = div_count
        result_number = num
        result_divisors = divs[:2]

print(max_divisors, *result_divisors)
"
